tenure,MonthlyCharges,Dependents_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,InternetService_Fiber optic,InternetService_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes
1.6163620958670164,-1.515094638177213,True,True,False,True,False,False,True,True,False,True,False,False,True,False
-1.2817499223293538,0.1994245706742991,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1.4122697002193847,1.2204491677583873,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-1.1184760058112484,-0.4656618280809656,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1.330632741960332,0.9012745392100059,False,False,False,False,True,True,False,False,False,False,False,False,False,True
-1.2001129640703012,-1.1407746549581694,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1.4122697002193847,-0.7012828889465245,False,False,True,False,False,False,False,False,False,False,True,False,True,False
-0.05719554844356359,-0.4957411124467818,False,False,False,False,False,False,False,False,True,False,False,True,False,True
-1.2409314431998275,0.5252834846373058,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-1.1184760058112484,1.1452509568438471,True,False,False,False,True,True,False,False,False,False,True,False,False,True
-0.13883250670261627,-1.0221285888485618,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1.4122697002193847,-0.3570421900932967,True,False,True,False,True,False,False,False,True,False,True,False,True,False
-0.9960205684226694,-1.5318053517137775,True,True,False,True,False,False,True,True,False,True,False,False,True,False
1.2489957837012793,-0.4756882562029044,True,False,True,False,False,False,False,False,False,False,False,False,True,True
-0.9552020892931431,0.7742731163321162,False,False,True,False,False,True,False,False,False,False,False,False,False,True
-1.2817499223293538,-0.6962696748855551,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.1184760058112484,-1.5184367808845258,True,True,False,True,False,False,True,True,False,True,False,False,False,False
1.3714512210898584,0.1994245706742991,False,False,False,False,True,False,False,False,True,False,False,True,False,True
-0.8327466519045641,-0.10805255839848657,False,False,True,False,False,False,False,False,True,False,True,False,False,True
0.4326262011107525,1.3173713062704608,True,False,False,False,False,True,False,False,True,False,True,True,False,True
-1.1592944849407747,-1.4866864251650536,True,True,False,True,False,False,True,True,False,True,False,False,False,False
-0.22046946496166894,0.8444581131856872,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-1.2817499223293538,-0.3520289760323274,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.6286542562569324,0.4684670586129871,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0.6775370758879106,1.1185138151853438,True,False,False,False,True,True,False,False,False,False,False,False,False,True
1.0040849089241213,-1.4749889256894584,False,True,False,True,False,False,True,True,False,True,False,False,True,False
-0.9552020892931431,0.5236124132836495,False,False,False,False,True,True,False,False,True,False,False,False,False,False
0.5550816384993316,1.0416445329171473,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1.0368390475521958,0.5419941981738703,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.7102912145159851,-1.5117524954699002,True,True,False,True,False,False,True,True,False,True,False,True,False,False
-0.7919281727750377,-1.5234499949454954,False,True,False,True,False,False,True,True,False,True,False,False,False,True
1.2489957837012793,1.482807370282449,False,False,False,False,True,True,False,False,True,False,True,False,True,True
-1.2817499223293538,-1.4833442824577405,False,True,False,True,False,False,True,True,False,True,False,False,False,False
1.6163620958670164,0.8478002558929999,False,False,True,False,True,False,False,False,True,False,True,False,True,True
1.3714512210898584,1.4443727291483504,False,False,False,False,True,True,False,False,True,False,True,True,False,True
-0.7511096936455114,-1.4866864251650536,False,True,False,True,False,False,True,True,False,True,False,True,False,False
-1.2409314431998275,1.0349602475025215,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-1.2817499223293538,-1.526792137652808,True,True,False,True,False,False,True,True,False,True,False,False,False,True
1.4939066584784373,1.352463804697246,False,False,False,False,False,True,False,False,True,False,True,False,True,False
-1.1184760058112484,0.6105081236737849,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1.4122697002193847,1.7150862884406948,False,False,True,False,True,True,False,False,True,False,True,False,True,False
-0.5470172979978797,-1.3212503611530653,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.9960205684226694,0.6556270502225087,False,False,False,False,False,True,False,False,False,False,False,False,False,False
-1.0368390475521958,-0.33531826249576296,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.2817499223293538,-0.68457217540996,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.6163620958670164,1.4995180838190134,False,False,True,False,False,True,False,False,True,False,True,False,True,True
-0.465380339738827,-0.16152684171549284,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1.1673588254422267,0.577086696600656,False,False,False,False,True,True,False,False,False,False,False,False,False,True
-1.2817499223293538,0.690719548649294,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1.0040849089241213,0.16266100089385752,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0.3509892428516998,0.3264259935521893,False,False,True,False,False,False,False,False,True,False,True,False,False,True
-0.8327466519045641,-1.5217789235918386,True,True,False,True,False,False,True,True,False,True,False,False,True,False
-0.9960205684226694,-1.3162371470920962,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.963266429794595,1.394240588538657,False,False,True,False,True,True,False,False,False,False,False,False,False,True
1.3714512210898584,-0.3420025479103888,True,False,False,False,False,False,False,False,True,False,True,False,True,False
-1.2409314431998275,-0.022827919362007745,False,False,False,False,True,False,False,False,False,False,True,False,False,True
-1.1592944849407747,0.33645242167412787,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.330632741960332,0.6673245496981036,False,False,True,False,True,False,False,False,True,False,True,False,True,True
1.4939066584784373,1.3073448781485222,False,False,False,False,False,True,False,False,True,False,True,False,True,False
-0.342924902350248,0.33143920761315837,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1.0449033880536476,0.0640677910281272,True,False,False,False,True,False,False,False,False,False,False,False,False,True
-0.26128794409119527,-0.5258203968125977,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.2817499223293538,0.16266100089385752,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1.453088179348911,0.7224699043687665,True,False,True,False,True,False,False,False,False,False,True,False,True,True
0.5959001176288579,-1.4816732111040842,True,True,False,True,False,False,True,True,False,True,False,True,False,False
-0.13883250670261627,0.8127077574662146,True,False,False,False,False,True,False,False,True,False,False,False,False,True
1.6163620958670164,1.6799937900139095,False,False,True,False,True,True,False,False,True,False,True,False,True,False
-0.7102912145159851,-0.5375178962881929,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.6163620958670164,0.5386520554665576,True,False,True,False,True,False,False,False,True,False,True,False,True,False
0.39180772198122615,1.1402377427828776,False,False,True,False,True,True,False,False,True,False,False,True,False,True
1.0857218671831739,-1.5167657095308695,True,True,False,True,False,False,True,True,False,True,False,False,True,False
0.39180772198122615,1.347450590636277,False,False,True,False,False,True,False,False,True,False,False,True,False,True
1.330632741960332,1.4677677280995407,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1.57554361673749,0.5202702705763368,False,False,False,False,False,False,False,False,True,False,True,False,True,True
-1.2817499223293538,-0.6244136066783278,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9960205684226694,0.045686006137906396,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.5959001176288579,0.03900172072328052,False,False,True,False,False,False,False,False,True,False,False,True,False,True
-1.0368390475521958,1.108487387063405,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-1.2817499223293538,-0.4940700410931252,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.2285338054631208,0.042343863430593695,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0.3509892428516998,0.3230838508448761,True,False,True,False,True,False,False,False,True,False,False,False,False,True
-1.1184760058112484,-1.4950417819333357,False,True,False,True,False,False,True,True,False,True,False,False,False,False
1.4939066584784373,1.0316181047952089,True,False,False,False,True,True,False,False,True,False,False,True,False,False
-0.26128794409119527,0.7441938319663005,False,False,True,False,False,True,False,False,True,False,True,True,False,True
-0.7919281727750377,-1.4850153538113968,True,True,False,True,False,False,True,True,False,True,False,False,False,True
-0.7919281727750377,1.1853566693316016,False,False,True,False,False,True,False,False,False,False,False,False,False,True
-1.1592944849407747,-1.5201078522381823,False,True,False,True,False,False,True,True,False,True,False,False,False,False
0.024441409815489094,0.1843849284913915,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-1.2817499223293538,-1.4900285678723664,False,True,False,True,False,False,True,True,False,True,False,False,False,True
1.57554361673749,0.5904552674299073,False,False,True,False,False,False,False,False,True,False,True,False,True,True
1.6163620958670164,1.6716384332456273,False,False,True,False,True,True,False,False,True,False,True,False,True,True
-0.13883250670261627,0.356505277918005,True,False,False,False,False,False,False,False,True,False,True,False,True,False
-1.0368390475521958,0.3414656357350969,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.8408109924060159,1.3023316640875526,False,False,False,False,True,True,False,False,True,False,False,False,False,True
0.5550816384993316,-1.5251210662991517,True,True,False,True,False,False,True,True,False,True,False,False,True,True
-0.3837433814797743,-1.4950417819333357,False,True,False,True,False,False,True,True,False,True,False,True,False,False
-1.1592944849407747,-1.4683046402748325,False,True,False,True,False,False,True,True,False,True,False,False,False,False
-0.7511096936455114,0.057383505613501314,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0.5142631593698052,0.36987384874725676,False,False,True,False,False,False,False,False,True,False,False,False,False,True
-0.09801402757308993,0.6873774059419813,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1.6163620958670164,1.5379527249531117,False,False,True,False,False,True,False,False,True,False,True,False,True,True
1.57554361673749,-1.5033971387016178,True,True,False,True,False,False,True,True,False,True,False,False,True,False
0.6775370758879106,0.8528134699539693,True,False,False,False,True,True,False,False,True,False,False,False,False,True
0.8816294715355423,0.01393565041843385,False,False,True,False,True,False,False,False,False,False,False,False,True,True
1.6163620958670164,-1.5050682100552744,False,True,False,True,False,False,True,True,False,True,False,False,True,False
0.6367185967583842,-0.6712036045807085,False,False,True,False,True,False,False,False,False,False,False,False,False,True
-0.26128794409119527,0.8427870418320303,False,False,True,False,True,False,False,False,True,False,True,True,False,True
-0.3837433814797743,0.4751513440276125,False,False,False,False,True,True,False,False,False,False,True,False,False,True
-0.342924902350248,0.45175634507642265,True,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.9960205684226694,-0.18826398337399586,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.587835777127406,-1.4916996392260227,True,True,False,True,False,False,True,True,False,True,False,False,False,True
1.6163620958670164,1.4443727291483504,False,False,False,False,True,True,False,False,True,False,True,False,True,True
-0.4245618606093007,-1.4900285678723664,False,True,False,True,False,False,True,True,False,True,False,True,False,False
0.47344468024027886,-0.3637264755079226,False,False,True,False,False,False,False,False,True,False,False,True,False,True
0.8816294715355423,0.5035595570397724,True,False,False,False,True,True,False,False,False,False,True,False,True,True
1.0449033880536476,-1.4749889256894584,False,True,False,True,False,False,True,True,False,True,False,False,True,False
-0.05719554844356359,-0.16486898442280554,True,False,True,False,False,False,False,False,True,False,True,True,False,False
0.9224479506650686,-0.4957411124467818,False,False,False,False,False,False,False,False,True,False,False,True,False,True
-0.6286542562569324,-0.6778878899953341,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.26935228459264715,1.3875563031240317,False,False,True,False,True,True,False,False,False,False,False,False,False,True
-1.32256840145888,-1.5050682100552744,True,True,False,True,False,False,True,True,False,True,False,False,True,False
-0.4245618606093007,0.6756799064663859,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.05719554844356359,0.6639824069907909,False,False,True,False,False,True,False,False,True,False,False,False,False,True
0.06525988894501543,0.8344316850637481,True,False,False,False,True,True,False,False,True,False,False,False,False,True
-0.8327466519045641,-1.1574853684947337,True,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.465380339738827,1.3040027354412094,False,False,True,False,False,True,False,False,True,False,False,False,False,True
-0.22046946496166894,0.44005884560082725,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-1.077657526681722,-1.4800021397504275,False,True,False,True,False,False,True,True,False,True,False,True,False,False
0.7183555550174369,0.7742731163321162,False,False,False,False,True,True,False,False,False,False,False,False,False,True
0.4326262011107525,0.9898413209537976,False,False,True,False,True,True,False,False,False,False,False,False,False,True
-0.22046946496166894,1.2371598812949516,False,False,True,False,False,True,False,False,False,False,True,True,False,True
-1.2001129640703012,-0.9836939477144635,False,False,True,False,True,False,False,False,False,False,False,False,False,True
-0.6286542562569324,0.8461291845393435,False,False,True,False,True,True,False,False,True,False,False,False,False,False
-0.7102912145159851,0.3113863513692812,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-1.1184760058112484,-0.03118327613028997,False,False,False,False,False,False,False,False,True,False,True,False,False,True
-0.22046946496166894,0.6339031226249747,False,False,False,False,True,False,False,False,True,False,True,False,False,False
-1.2001129640703012,-1.4816732111040842,True,True,False,True,False,False,True,True,False,True,False,True,False,True
1.3714512210898584,0.48517777214955154,True,False,True,False,True,False,False,False,True,False,True,False,True,False
1.4939066584784373,-1.2995264335555317,True,True,False,True,False,False,True,True,False,True,False,False,True,True
-0.9143836101636167,-1.5017260673479613,False,True,False,True,False,False,True,True,False,True,False,False,False,True
1.0857218671831739,0.7308252611370487,True,False,True,False,True,False,False,False,True,False,True,False,True,True
-0.587835777127406,0.8394448991247176,False,False,False,False,True,True,False,False,False,False,False,False,False,True
-1.0368390475521958,-1.5351474944210903,False,True,False,True,False,False,True,True,False,True,False,False,False,True
-0.4245618606093007,0.5620470544177479,False,False,True,False,True,True,False,False,False,False,False,False,False,False
-1.2001129640703012,0.528625627344619,True,False,False,False,False,True,False,False,False,False,False,False,False,True
-1.2817499223293538,-0.49239896973946884,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.9143836101636167,0.6923906200029503,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1.6163620958670164,1.573045223379897,True,False,True,False,True,True,False,False,True,False,True,False,True,False
-1.2817499223293538,-1.5067392814089309,False,True,False,True,False,False,True,True,False,True,False,False,False,False
1.0449033880536476,0.36486063468628727,True,False,True,False,False,False,False,False,True,False,True,False,True,False
1.330632741960332,-0.19996148284959103,False,False,True,False,False,False,False,False,True,False,True,False,True,False
-1.2409314431998275,-0.5174650400443155,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.5142631593698052,0.8160499001735273,False,False,False,False,True,True,False,False,False,False,False,False,False,True
1.6163620958670164,0.642258479393257,False,False,True,False,True,False,False,False,True,False,False,False,True,True
-1.2817499223293538,0.16266100089385752,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-1.2817499223293538,-0.48237254161753007,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.14689684720406812,-1.526792137652808,True,True,False,True,False,False,True,True,False,True,False,False,False,False
-0.13883250670261627,-1.1457878690191388,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.3509892428516998,-1.4950417819333357,False,True,False,True,False,False,True,True,False,True,False,False,True,False
0.6367185967583842,0.15597671547923164,False,False,False,False,False,False,False,False,True,False,True,True,False,True
0.5550816384993316,-0.6461375342758618,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0.7999925132764896,0.6773509778200427,True,False,True,False,True,False,False,False,False,False,True,False,True,True
-0.587835777127406,1.168645955795037,False,False,False,False,False,True,False,False,False,False,True,False,False,True
-0.9552020892931431,0.02396207854037242,True,False,False,False,True,False,False,False,False,False,True,True,False,True
-1.2817499223293538,-0.5442021817028185,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-0.8735651310340904,-0.32863397708113734,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.4326262011107525,-1.515094638177213,False,True,False,True,False,False,True,True,False,True,False,False,True,False
-0.9143836101636167,-1.349658574165225,False,True,False,True,False,False,True,True,False,True,False,False,False,True
0.7999925132764896,-0.8617057388975431,False,False,True,False,True,False,False,False,False,False,True,False,True,False
0.3101707637221735,-1.530134280360121,False,True,False,True,False,False,True,True,False,True,False,False,True,False
-0.9960205684226694,-0.6494796769831745,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1.6163620958670164,0.7074302621858584,False,False,True,False,True,False,False,False,False,False,True,False,True,False
1.57554361673749,0.6656534783444473,True,False,False,False,True,True,False,False,False,False,True,False,True,True
-1.2817499223293538,-1.5084103527625872,False,True,False,True,False,False,True,True,False,True,False,False,False,False
0.024441409815489094,0.4718092013202998,False,False,False,False,True,True,False,False,True,False,False,False,False,True
0.6775370758879106,-1.3245925038603783,True,True,False,True,False,False,True,True,False,True,False,False,True,False
-1.2001129640703012,0.33979456438144057,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1.453088179348911,1.1803434552706324,False,False,False,False,True,True,False,False,False,False,False,False,False,True
0.10607836807454178,1.1419088141365341,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-1.2409314431998275,-1.4749889256894584,False,True,False,True,False,False,True,True,False,True,False,False,False,False
-0.3021064232207216,-1.4749889256894584,False,True,False,True,False,False,True,True,False,True,False,False,True,True
-0.09801402757308993,-0.3202786203128551,False,False,True,False,True,False,False,False,False,False,False,False,False,True
-1.1184760058112484,1.0566841751000555,False,False,False,False,False,True,False,False,True,False,False,False,False,False
-0.9143836101636167,1.1937120260998837,False,False,False,False,False,True,False,False,True,False,False,False,False,True
0.7999925132764896,1.4443727291483504,False,False,True,False,True,True,False,False,True,False,False,False,False,False
1.4122697002193847,0.09916028945491244,True,False,True,False,False,False,False,False,True,False,True,False,True,False
1.5347251376079638,0.4149927752959806,False,False,True,False,False,False,False,False,True,False,True,False,True,False
-1.2817499223293538,-1.500054995994305,True,True,False,True,False,False,True,True,False,True,False,False,False,False
-0.7102912145159851,-1.4983839246406487,True,True,False,True,False,False,True,True,False,True,False,False,False,False
-1.1184760058112484,-0.6411243202148923,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9143836101636167,1.0098941771976748,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0.8816294715355423,-0.051236132374167354,True,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.465380339738827,-1.2978553622018754,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.4245618606093007,-0.1715532698374314,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1.0040849089241213,-1.5167657095308695,True,True,False,True,False,False,True,True,False,True,False,False,True,False
1.2898142628308056,0.042343863430593695,False,False,True,False,False,False,False,False,False,False,False,True,False,True
-1.32256840145888,-0.29521255000800845,True,False,True,False,True,False,False,False,True,False,True,False,True,False
-0.01637706931403725,0.3347813503204715,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-1.2817499223293538,-1.4916996392260227,True,True,False,True,False,False,True,True,False,True,False,False,False,True
-0.3837433814797743,-1.4749889256894584,False,True,False,True,False,False,True,True,False,True,False,True,False,True
-0.9960205684226694,-1.5084103527625872,True,True,False,True,False,False,True,True,False,True,False,True,False,True
-0.8327466519045641,0.6773509778200427,False,False,True,False,False,True,False,False,False,False,False,True,False,True
-0.342924902350248,-1.5100814241162435,True,True,False,True,False,False,True,True,False,True,False,False,True,True
0.7183555550174369,1.2755945224290497,True,False,False,False,False,True,False,False,True,False,True,True,False,False
-1.2001129640703012,0.6990749054175762,False,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.5061988188683534,0.8060234720515888,False,False,False,False,False,True,False,False,False,False,False,False,False,True
